,age,education,employment_status,fam_income,hh_income,hours_worked,labor_status,married,numfamily,personal_income,race,school_status,sex,state,wage_income,education_hs,education_college,state_nh,sex_male,school_status_attending,race_white,labor_status_working,personal_income_none,hh_income_cleaned,personal_income_cleaned,fam_income_cleaned,married_now,wage_income_cleaned
1475,68,111,36,171688,171688,999,1,1,2,128589,100,0,2,33,0,1,1,1,0,0,1,0,0,171688,128589,171688,1,0
1476,51,111,10,209359,209359,42,2,1,2,135084,100,5,2,33,125000,1,1,1,0,0,1,1,0,209359,135084,209359,1,125000
1477,53,111,10,209359,209359,40,2,1,2,74275,100,5,1,33,60000,1,1,1,1,0,1,1,0,209359,74275,209359,1,60000
1478,53,111,10,444121,444121,8,2,1,2,187621,100,5,2,33,160000,1,1,1,0,0,1,1,0,444121,187621,444121,1,160000
1479,57,111,10,444121,444121,16,2,1,2,256500,100,0,1,33,200000,1,1,1,1,0,1,1,0,444121,256500,444121,1,200000
1480,34,111,10,77598,77598,38,2,6,1,77598,100,5,1,33,75000,1,1,1,1,0,1,1,0,77598,77598,77598,0,75000
1481,43,125,1,101225,101225,999,0,1,5,81666,100,0,1,33,75000,1,1,1,1,0,1,0,0,101225,81666,101225,1,75000
1482,45,111,34,101225,101225,999,1,1,5,19542,100,5,2,33,0,1,1,1,0,0,1,0,0,101225,19542,101225,1,0
1483,15,40,34,101225,101225,999,1,6,5,17,100,0,1,33,0,0,0,1,1,0,1,0,0,101225,17,101225,0,0
1484,13,1,0,101225,101225,999,0,6,5,99999999,100,0,1,33,9999999,0,0,1,1,0,1,0,1,101225,0,101225,0,9999999
1485,11,1,0,101225,101225,999,0,6,5,99999999,100,0,2,33,9999999,0,0,1,0,0,1,0,1,101225,0,101225,0,9999999
1486,61,125,10,302239,302239,65,2,4,2,250239,100,0,1,33,250000,1,1,1,1,0,1,1,0,302239,250239,302239,0,250000
1487,28,73,10,302239,302239,50,2,6,2,52000,100,5,1,33,52000,1,0,1,1,0,1,1,0,302239,52000,302239,0,52000
1488,62,81,36,128540,128540,999,1,5,2,110530,100,0,2,33,75000,1,0,1,0,0,1,0,0,128540,110530,128540,0,75000
1489,36,123,10,128540,128540,60,2,6,2,18010,100,5,1,33,18000,1,1,1,1,0,1,1,0,128540,18010,128540,0,18000
1490,52,111,10,42459,42459,40,2,4,1,42459,100,5,1,33,18000,1,1,1,1,0,1,1,0,42459,42459,42459,0,18000
1491,57,111,34,0,42459,999,1,4,1,0,100,0,2,33,0,1,1,1,0,0,1,0,1,42459,0,0,0,0
1492,59,81,34,117400,117400,999,1,1,2,35390,100,0,1,33,0,1,0,1,1,0,1,0,0,117400,35390,117400,1,0
1493,57,111,10,117400,117400,40,2,1,2,82010,100,0,2,33,80000,1,1,1,0,0,1,1,0,117400,82010,117400,1,80000
1494,53,111,10,140000,140000,40,2,1,4,40000,100,5,2,33,40000,1,1,1,0,0,1,1,0,140000,40000,140000,1,40000
1495,53,111,10,140000,140000,40,2,1,4,100000,100,5,1,33,100000,1,1,1,1,0,1,1,0,140000,100000,140000,1,100000
1496,15,40,34,140000,140000,999,1,6,4,0,100,0,1,33,0,0,0,1,1,0,1,0,1,140000,0,140000,0,0
1497,11,1,0,140000,140000,999,0,6,4,99999999,100,0,1,33,9999999,0,0,1,1,0,1,0,1,140000,0,140000,0,9999999
1498,23,111,10,61200,128686,30,2,6,1,61200,100,5,1,33,58000,1,1,1,1,0,1,1,0,128686,61200,61200,0,58000
1499,28,73,10,67486,128686,50,2,4,2,67486,100,5,2,33,55000,1,0,1,0,0,1,1,0,128686,67486,67486,0,55000
1500,4,1,0,67486,128686,999,0,6,2,99999999,100,0,2,33,9999999,0,0,1,0,0,1,0,1,128686,0,67486,0,9999999
1501,46,124,10,42592,42592,60,2,1,5,33796,100,5,1,33,15000,1,1,1,1,0,1,1,0,42592,33796,42592,1,15000
1502,44,123,34,42592,42592,999,1,1,5,8796,100,5,2,33,0,1,1,1,0,0,1,0,0,42592,8796,42592,1,0
1503,14,1,0,42592,42592,999,0,6,5,99999999,100,0,2,33,9999999,0,0,1,0,0,1,0,1,42592,0,42592,0,9999999
1504,12,1,0,42592,42592,999,0,6,5,99999999,100,0,1,33,9999999,0,0,1,1,0,1,0,1,42592,0,42592,0,9999999
1505,10,1,0,42592,42592,999,0,6,5,99999999,100,0,1,33,9999999,0,0,1,1,0,1,0,1,42592,0,42592,0,9999999
1506,52,92,10,50904,50904,32,2,4,1,50904,100,5,2,33,50000,1,0,1,0,0,1,1,0,50904,50904,50904,0,50000
1507,35,81,10,123409,123409,50,2,6,1,123409,100,5,1,33,72000,1,0,1,1,0,1,1,0,123409,123409,123409,0,72000
1508,85,81,36,18261,18261,999,1,5,1,18261,100,0,2,33,0,1,0,1,0,0,1,0,0,18261,18261,18261,0,0
1509,73,111,10,184744,184744,50,2,1,2,78972,100,0,1,33,50000,1,1,1,1,0,1,1,0,184744,78972,184744,1,50000
1510,71,91,36,184744,184744,999,1,1,2,105772,100,0,2,33,90000,1,0,1,0,0,1,0,0,184744,105772,184744,1,90000
1511,69,91,34,147804,147804,999,1,2,1,147804,100,0,1,33,0,1,0,1,1,0,1,0,0,147804,147804,147804,1,0
1512,58,81,10,1285150,1285150,24,2,1,2,1199998,100,0,1,33,1099999,1,0,1,1,0,1,1,0,1285150,1199998,1285150,1,1099999
1513,50,81,10,1285150,1285150,40,2,1,2,85152,100,5,2,33,85000,1,0,1,0,0,1,1,0,1285150,85152,1285150,1,85000
1514,66,73,36,72040,72040,999,1,1,2,72020,100,0,1,33,0,1,0,1,1,0,1,0,0,72040,72020,72040,1,0
1515,63,81,36,72040,72040,999,1,1,2,20,100,0,2,33,0,1,0,1,0,0,1,0,0,72040,20,72040,1,0
1516,80,111,36,20930,20930,999,1,4,1,20930,100,0,2,33,0,1,1,1,0,0,1,0,0,20930,20930,20930,0,0
1517,34,111,10,128000,128000,40,2,1,4,122500,100,5,1,33,120000,1,1,1,1,0,1,1,0,128000,122500,128000,1,120000
1518,33,91,34,128000,128000,999,1,1,4,5500,100,5,2,33,0,1,0,1,0,0,1,0,0,128000,5500,128000,1,0
1519,9,1,0,128000,128000,999,0,6,4,99999999,100,0,2,33,9999999,0,0,1,0,0,1,0,1,128000,0,128000,0,9999999
1520,1,1,0,128000,128000,999,0,6,4,99999999,100,0,2,33,9999999,0,0,1,0,0,1,0,1,128000,0,128000,0,9999999
1521,60,123,36,36032,36032,999,1,6,2,10031,100,0,2,33,0,1,1,1,0,0,1,0,0,36032,10031,36032,0,0
1522,19,81,10,36032,36032,9,2,6,2,26001,100,3,2,33,2700,1,0,1,0,1,1,1,0,36032,26001,36032,0,2700
1523,80,73,36,14433,14433,999,1,4,1,14433,100,0,1,33,0,1,0,1,1,0,1,0,0,14433,14433,14433,0,0
1524,78,73,36,9600,9600,999,1,5,1,9600,100,0,2,33,0,1,0,1,0,0,1,0,0,9600,9600,9600,0,0
1525,80,73,36,31760,31760,999,1,1,2,8230,100,0,2,33,0,1,0,1,0,0,1,0,0,31760,8230,31760,1,0
1526,80,111,36,31760,31760,999,1,1,2,23530,100,0,1,33,0,1,1,1,1,0,1,0,0,31760,23530,31760,1,0
1527,67,92,36,25020,25020,999,1,1,2,10608,100,0,2,33,0,1,0,1,0,0,1,0,0,25020,10608,25020,1,0
1528,78,73,36,25020,25020,999,1,1,2,14412,100,0,1,33,0,1,0,1,1,0,1,0,0,25020,14412,25020,1,0
1529,34,81,1,31020,31020,999,0,1,4,30700,100,0,2,33,30500,1,0,1,0,0,1,0,0,31020,30700,31020,1,30500
1530,36,81,34,31020,31020,999,1,1,4,320,100,5,1,33,0,1,0,1,1,0,1,0,0,31020,320,31020,1,0
1531,8,1,0,31020,31020,999,0,6,4,99999999,100,0,2,33,9999999,0,0,1,0,0,1,0,1,31020,0,31020,0,9999999
1532,4,1,0,31020,31020,999,0,6,4,99999999,100,0,1,33,9999999,0,0,1,1,0,1,0,1,31020,0,31020,0,9999999
1533,58,81,10,44011,44011,40,2,4,1,44011,100,0,1,33,44000,1,0,1,1,0,1,1,0,44011,44011,44011,0,44000
1534,58,111,34,132995,132995,999,1,1,2,1985,100,0,1,33,975,1,1,1,1,0,1,0,0,132995,1985,132995,1,975
1535,55,92,10,132995,132995,60,2,1,2,131010,100,0,2,33,130000,1,0,1,0,0,1,1,0,132995,131010,132995,1,130000
1536,72,73,36,66760,66760,999,1,1,2,27230,100,0,1,33,0,1,0,1,1,0,1,0,0,66760,27230,66760,1,0
1537,71,73,10,66760,66760,40,2,1,2,39530,100,0,2,33,27000,1,0,1,0,0,1,1,0,66760,39530,66760,1,27000
1538,43,111,10,214399,214399,55,2,1,4,135199,100,5,1,33,35000,1,1,1,1,0,1,1,0,214399,135199,214399,1,35000
1539,32,91,34,214399,214399,999,1,1,4,79200,100,5,2,33,0,1,0,1,0,0,1,0,0,214399,79200,214399,1,0
1540,5,1,0,214399,214399,999,0,6,4,99999999,100,0,2,33,9999999,0,0,1,0,0,1,0,1,214399,0,214399,0,9999999
1541,1,1,0,214399,214399,999,0,6,4,99999999,100,0,1,33,9999999,0,0,1,1,0,1,0,1,214399,0,214399,0,9999999
1542,51,91,10,123485,123485,28,2,4,3,123485,100,5,2,33,16000,1,0,1,0,0,1,1,0,123485,123485,123485,0,16000
1543,12,1,0,123485,123485,999,0,6,3,99999999,100,0,2,33,9999999,0,0,1,0,0,1,0,1,123485,0,123485,0,9999999
1544,12,1,0,123485,123485,999,0,6,3,99999999,100,0,1,33,9999999,0,0,1,1,0,1,0,1,123485,0,123485,0,9999999
1545,45,111,10,74373,74373,36,2,1,3,74024,200,5,1,33,74000,1,1,1,1,0,0,1,0,74373,74024,74373,1,74000
1546,36,92,34,74373,74373,999,1,1,3,349,100,5,2,33,0,1,0,1,0,0,1,0,0,74373,349,74373,1,0
1547,4,1,0,74373,74373,999,0,6,3,99999999,801,0,1,33,9999999,0,0,1,1,0,0,0,1,74373,0,74373,0,9999999
1548,36,111,10,140910,206925,40,2,6,3,140910,100,5,1,33,130000,1,1,1,1,0,1,1,0,206925,140910,140910,0,130000
1549,5,1,0,140910,206925,999,0,6,3,99999999,100,0,1,33,9999999,0,0,1,1,0,1,0,1,206925,0,140910,0,9999999
1550,2,1,0,140910,206925,999,0,6,3,99999999,100,0,1,33,9999999,0,0,1,1,0,1,0,1,206925,0,140910,0,9999999
1551,33,111,10,66015,206925,45,2,6,1,66015,100,5,2,33,60000,1,1,1,0,0,1,1,0,206925,66015,66015,0,60000
1552,68,124,10,90110,90110,40,2,5,3,43000,100,0,2,33,20000,1,1,1,0,0,1,1,0,90110,43000,90110,0,20000
1553,38,91,10,90110,90110,40,2,6,3,32500,100,5,2,33,32500,1,0,1,0,0,1,1,0,90110,32500,90110,0,32500
1554,21,81,10,90110,90110,25,2,6,3,14610,100,5,1,33,14000,1,0,1,1,0,1,1,0,90110,14610,90110,0,14000
1555,50,111,10,141010,141010,32,2,1,4,120010,100,5,1,33,120000,1,1,1,1,0,1,1,0,141010,120010,141010,1,120000
1556,55,91,34,141010,141010,999,1,1,4,21000,100,0,2,33,0,1,0,1,0,0,1,0,0,141010,21000,141010,1,0
1557,14,1,0,141010,141010,999,0,6,4,99999999,100,0,2,33,9999999,0,0,1,0,0,1,0,1,141010,0,141010,0,9999999
1558,11,1,0,141010,141010,999,0,6,4,99999999,651,0,2,33,9999999,0,0,1,0,0,0,0,1,141010,0,141010,0,9999999
1559,33,111,10,155920,155920,60,2,1,4,154110,100,5,1,33,150000,1,1,1,1,0,1,1,0,155920,154110,155920,1,150000
1560,33,111,34,155920,155920,999,1,1,4,1810,100,5,2,33,0,1,1,1,0,0,1,0,0,155920,1810,155920,1,0
1561,1,1,0,155920,155920,999,0,6,4,99999999,100,0,2,33,9999999,0,0,1,0,0,1,0,1,155920,0,155920,0,9999999
1562,0,1,0,155920,155920,999,0,6,4,99999999,100,0,1,33,9999999,0,0,1,1,0,1,0,1,155920,0,155920,0,9999999
1563,70,111,36,137291,137291,999,1,3,1,137291,100,0,1,33,0,1,1,1,1,0,1,0,0,137291,137291,137291,0,0
1564,49,125,10,472701,472701,32,2,1,4,400012,100,5,1,33,400000,1,1,1,1,0,1,1,0,472701,400012,472701,1,400000
1565,46,73,10,472701,472701,40,2,1,4,35012,100,5,2,33,35000,1,0,1,0,0,1,1,0,472701,35012,472701,1,35000
1566,21,81,34,472701,472701,999,1,6,4,29012,100,3,2,33,5000,1,0,1,0,1,1,0,0,472701,29012,472701,0,5000
1567,20,71,32,472701,472701,999,1,6,4,8665,100,5,2,33,0,0,0,1,0,0,1,0,0,472701,8665,472701,0,0
1568,46,111,10,72144,72144,32,2,5,2,72144,100,5,2,33,72000,1,1,1,0,0,1,1,0,72144,72144,72144,0,72000
1569,10,1,0,72144,72144,999,0,6,2,99999999,100,0,2,33,9999999,0,0,1,0,0,1,0,1,72144,0,72144,0,9999999
1570,34,73,10,12752,12752,6,2,6,1,12752,100,5,1,33,4000,1,0,1,1,0,1,1,0,12752,12752,12752,0,4000
1571,50,111,10,133482,133482,62,2,1,2,101382,100,5,1,33,100000,1,1,1,1,0,1,1,0,133482,101382,133482,1,100000
1572,48,81,10,133482,133482,40,2,1,2,32100,100,5,2,33,30000,1,0,1,0,0,1,1,0,133482,32100,133482,1,30000
1573,48,81,10,193164,193164,52,2,1,3,78063,100,5,1,33,75000,1,0,1,1,0,1,1,0,193164,78063,193164,1,75000
1574,45,111,10,193164,193164,42,2,1,3,112050,100,5,2,33,112000,1,1,1,0,0,1,1,0,193164,112050,193164,1,112000
1575,16,60,12,193164,193164,999,2,6,3,3051,100,1,1,33,3000,0,0,1,1,1,1,1,0,193164,3051,193164,0,3000
1576,37,123,10,130024,130024,50,2,1,2,55000,100,5,1,33,55000,1,1,1,1,0,1,1,0,130024,55000,130024,1,55000
1577,34,111,10,130024,130024,50,2,1,2,75024,100,5,2,33,75000,1,1,1,0,0,1,1,0,130024,75024,130024,1,75000
1578,53,111,10,245412,245412,50,2,1,4,114205,100,5,1,33,114000,1,1,1,1,0,1,1,0,245412,114205,245412,1,114000
1579,49,111,10,245412,245412,50,2,1,4,116205,100,5,2,33,116000,1,1,1,0,0,1,1,0,245412,116205,245412,1,116000
1580,21,81,10,245412,245412,20,2,6,4,10002,100,3,2,33,10002,1,0,1,0,1,1,1,0,245412,10002,245412,0,10002
1581,18,60,10,245412,245412,16,2,6,4,5000,100,1,2,33,5000,0,0,1,0,1,1,1,0,245412,5000,245412,0,5000
1582,22,60,10,23001,45808,30,2,6,3,23001,100,5,1,33,23000,0,0,1,1,0,1,1,0,45808,23001,23001,0,23000
1583,5,1,0,23001,45808,999,0,6,3,99999999,100,0,2,33,9999999,0,0,1,0,0,1,0,1,45808,0,23001,0,9999999
1584,1,1,0,23001,45808,999,0,6,3,99999999,100,0,1,33,9999999,0,0,1,1,0,1,0,1,45808,0,23001,0,9999999
1585,48,73,10,14000,45808,30,2,1,2,14000,100,5,1,33,14000,1,0,1,1,0,1,1,0,45808,14000,14000,1,14000
1586,50,73,34,14000,45808,999,1,1,2,0,100,5,2,33,0,1,0,1,0,0,1,0,1,45808,0,14000,1,0
1587,24,73,34,8807,45808,999,1,6,1,8807,100,3,2,33,0,1,0,1,0,1,1,0,0,45808,8807,8807,0,0
1588,65,73,10,287724,287724,48,2,1,2,141474,100,0,1,33,75000,1,0,1,1,0,1,1,0,287724,141474,287724,1,75000
1589,57,81,10,287724,287724,55,2,1,2,146250,100,0,2,33,140000,1,0,1,0,0,1,1,0,287724,146250,287724,1,140000
1590,46,92,10,160440,160440,40,2,4,5,48246,100,5,2,33,48000,1,0,1,0,0,1,1,0,160440,48246,160440,0,48000
1591,24,111,10,160440,160440,40,2,6,5,61058,100,5,1,33,60000,1,1,1,1,0,1,1,0,160440,61058,160440,0,60000
1592,22,81,1,160440,160440,999,0,6,5,22702,100,0,2,33,21500,1,0,1,0,0,1,0,0,160440,22702,160440,0,21500
1593,20,81,10,160440,160440,24,2,6,5,18004,100,3,1,33,9000,1,0,1,1,1,1,1,0,160440,18004,160440,0,9000
1594,15,30,34,160440,160440,999,1,6,5,10430,100,0,2,33,0,0,0,1,0,0,1,0,0,160440,10430,160440,0,0
1595,52,92,10,164105,164105,42,2,1,3,14767,100,5,2,33,13989,1,0,1,0,0,1,1,0,164105,14767,164105,1,13989
1596,56,73,10,164105,164105,72,2,1,3,104336,100,0,1,33,104000,1,0,1,1,0,1,1,0,164105,104336,164105,1,104000
1597,24,73,10,164105,164105,40,2,6,3,45002,100,5,1,33,45000,1,0,1,1,0,1,1,0,164105,45002,164105,0,45000
1598,45,73,10,159296,159296,40,2,1,4,72002,100,5,1,33,72000,1,0,1,1,0,1,1,0,159296,72002,159296,1,72000
1599,49,92,10,159296,159296,40,2,1,4,87292,100,5,2,33,86000,1,0,1,0,0,1,1,0,159296,87292,159296,1,86000
1600,17,50,34,159296,159296,999,1,6,4,0,100,1,2,33,0,0,0,1,0,1,1,0,1,159296,0,159296,0,0
1601,15,40,34,159296,159296,999,1,6,4,2,100,0,2,33,0,0,0,1,0,0,1,0,0,159296,2,159296,0,0
1602,26,123,10,36155,61155,65,2,6,1,36155,100,5,2,33,36000,1,1,1,0,0,1,1,0,61155,36155,36155,0,36000
1603,30,73,34,25000,61155,999,1,6,1,25000,100,5,1,33,25000,1,0,1,1,0,1,0,0,61155,25000,25000,0,25000
1604,60,92,10,86010,86010,42,2,4,1,86010,100,0,1,33,86000,1,0,1,1,0,1,1,0,86010,86010,86010,0,86000
1605,78,111,36,18702,18702,999,1,5,1,18702,100,0,1,33,0,1,1,1,1,0,1,0,0,18702,18702,18702,0,0
1606,59,111,12,114092,114092,999,2,1,3,68000,100,0,2,33,68000,1,1,1,0,0,1,1,0,114092,68000,114092,1,68000
1607,61,73,36,114092,114092,999,1,1,3,36000,100,0,1,33,0,1,0,1,1,0,1,0,0,114092,36000,114092,1,0
1608,28,73,32,114092,114092,999,1,6,3,10092,100,5,1,33,0,1,0,1,1,0,1,0,0,114092,10092,114092,0,0
1609,61,123,10,103363,103363,60,2,1,2,78531,100,0,2,33,76500,1,1,1,0,0,1,1,0,103363,78531,103363,1,76500
1610,65,92,10,103363,103363,40,2,1,2,24832,100,0,1,33,24800,1,0,1,1,0,1,1,0,103363,24832,103363,1,24800
1611,50,73,10,50693,74708,75,2,4,4,30049,100,5,2,33,0,1,0,1,0,0,1,1,0,74708,30049,50693,0,0
1612,23,73,32,50693,74708,999,1,6,4,4,100,5,2,33,0,1,0,1,0,0,1,0,0,74708,4,50693,0,0
1613,22,81,34,50693,74708,999,1,6,4,12220,100,3,2,33,4200,1,0,1,0,1,1,0,0,74708,12220,50693,0,4200
1614,20,71,32,50693,74708,999,1,6,4,8420,100,1,1,33,0,0,0,1,1,1,1,0,0,74708,8420,50693,0,0
1615,45,73,10,24015,74708,65,2,6,1,24015,100,5,1,33,24000,1,0,1,1,0,1,1,0,74708,24015,24015,0,24000
1616,54,81,10,255160,255160,40,2,1,2,205510,100,5,1,33,190000,1,0,1,1,0,1,1,0,255160,205510,255160,1,190000
1617,51,123,10,255160,255160,40,2,1,2,49650,100,5,2,33,45000,1,1,1,0,0,1,1,0,255160,49650,255160,1,45000
1618,78,73,10,57702,57702,50,2,1,2,48023,100,0,1,33,48000,1,0,1,1,0,1,1,0,57702,48023,57702,1,48000
1619,76,73,36,57702,57702,999,1,1,2,9679,100,0,2,33,0,1,0,1,0,0,1,0,0,57702,9679,57702,1,0
1620,58,73,36,52811,52811,999,1,1,2,356,100,0,2,33,0,1,0,1,0,0,1,0,0,52811,356,52811,1,0
1621,46,73,10,52811,52811,40,2,1,2,52455,100,5,1,33,52000,1,0,1,1,0,1,1,0,52811,52455,52811,1,52000
1622,51,123,10,192532,192532,41,2,1,4,120017,100,5,1,33,60002,1,1,1,1,0,1,1,0,192532,120017,192532,1,60002
1623,58,111,10,192532,192532,40,2,1,4,60015,100,0,2,33,60000,1,1,1,0,0,1,1,0,192532,60015,192532,1,60000
1624,19,81,34,192532,192532,999,1,6,4,12500,100,3,2,33,0,1,0,1,0,1,1,0,0,192532,12500,192532,0,0
1625,16,50,34,192532,192532,999,1,6,4,0,100,1,2,33,0,0,0,1,0,1,1,0,1,192532,0,192532,0,0
1626,60,81,10,95186,95186,2,2,1,2,28897,100,0,1,33,0,1,0,1,1,0,1,1,0,95186,28897,95186,1,0
1627,56,81,10,95186,95186,36,2,1,2,66289,100,0,2,33,66000,1,0,1,0,0,1,1,0,95186,66289,95186,1,66000
1628,44,111,10,200070,200070,40,2,4,1,200070,100,5,1,33,200000,1,1,1,1,0,1,1,0,200070,200070,200070,0,200000
1629,80,125,10,272310,272310,36,2,1,3,239905,100,0,1,33,0,1,1,1,1,0,1,1,0,272310,239905,272310,1,0
1630,61,111,10,272310,272310,27,2,1,3,12404,100,0,2,33,12400,1,1,1,0,0,1,1,0,272310,12404,272310,1,12400
1631,22,81,10,272310,272310,2,2,6,3,20001,100,3,2,33,18000,1,0,1,0,1,1,1,0,272310,20001,272310,0,18000
1632,58,111,36,196731,196731,999,1,1,3,120137,100,0,1,33,0,1,1,1,1,0,1,0,0,196731,120137,196731,1,0
1633,56,81,10,196731,196731,27,2,1,3,39089,100,0,2,33,10000,1,0,1,0,0,1,1,0,196731,39089,196731,1,10000
1634,27,111,10,196731,196731,52,2,6,3,37505,100,5,1,33,35000,1,1,1,1,0,1,1,0,196731,37505,196731,0,35000
1635,44,92,10,15444,15444,34,2,4,2,15444,100,5,2,33,15444,1,0,1,0,0,1,1,0,15444,15444,15444,0,15444
1636,13,1,0,15444,15444,999,0,6,2,99999999,100,0,1,33,9999999,0,0,1,1,0,1,0,1,15444,0,15444,0,9999999
1637,50,123,34,64603,64603,999,1,6,1,64603,100,5,1,33,55000,1,1,1,1,0,1,0,0,64603,64603,64603,0,55000
1638,32,81,10,75620,75620,48,2,1,5,75300,100,5,1,33,71200,1,0,1,1,0,1,1,0,75620,75300,75620,1,71200
1639,29,92,10,75620,75620,15,2,1,5,320,100,3,2,33,320,1,0,1,0,1,1,1,0,75620,320,75620,1,320
1640,4,1,0,75620,75620,999,0,6,5,99999999,100,0,2,33,9999999,0,0,1,0,0,1,0,1,75620,0,75620,0,9999999
1641,2,1,0,75620,75620,999,0,6,5,99999999,100,0,1,33,9999999,0,0,1,1,0,1,0,1,75620,0,75620,0,9999999
1642,0,1,0,75620,75620,999,0,6,5,99999999,100,0,1,33,9999999,0,0,1,1,0,1,0,1,75620,0,75620,0,9999999
1643,59,125,10,130488,130488,50,2,4,1,130488,100,0,1,33,113000,1,1,1,1,0,1,1,0,130488,130488,130488,0,113000
1644,37,92,10,19978,39994,35,2,4,3,19978,100,5,2,33,0,1,0,1,0,0,1,1,0,39994,19978,19978,0,0
1645,10,1,0,19978,39994,999,0,6,3,99999999,100,0,1,33,9999999,0,0,1,1,0,1,0,1,39994,0,19978,0,9999999
1646,7,1,0,19978,39994,999,0,6,3,99999999,100,0,1,33,9999999,0,0,1,1,0,1,0,1,39994,0,19978,0,9999999
1647,37,81,10,20016,39994,50,2,6,1,20016,100,5,1,33,20000,1,0,1,1,0,1,1,0,39994,20016,20016,0,20000
1648,25,111,10,22505,72505,45,2,6,1,22505,100,5,2,33,22500,1,1,1,0,0,1,1,0,72505,22505,22505,0,22500
1649,25,111,10,50000,72505,50,2,6,1,50000,100,5,1,33,50000,1,1,1,1,0,1,1,0,72505,50000,50000,0,50000
1650,65,111,10,36061,36061,40,2,4,2,30002,100,0,2,33,30000,1,1,1,0,0,1,1,0,36061,30002,36061,0,30000
1651,85,73,36,36061,36061,999,1,5,2,6059,100,0,2,33,0,1,0,1,0,0,1,0,0,36061,6059,36061,0,0
1652,43,111,10,102022,102022,36,2,1,4,83301,100,5,1,33,81300,1,1,1,1,0,1,1,0,102022,83301,102022,1,81300
1653,41,111,10,102022,102022,24,2,1,4,18721,100,5,2,33,18720,1,1,1,0,0,1,1,0,102022,18721,102022,1,18720
1654,11,1,0,102022,102022,999,0,6,4,99999999,100,0,2,33,9999999,0,0,1,0,0,1,0,1,102022,0,102022,0,9999999
1655,9,1,0,102022,102022,999,0,6,4,99999999,100,0,2,33,9999999,0,0,1,0,0,1,0,1,102022,0,102022,0,9999999
1656,28,111,10,60223,60223,50,2,1,4,60023,100,4,1,33,60000,1,1,1,1,1,1,1,0,60223,60023,60223,1,60000
1657,32,111,34,60223,60223,999,1,1,4,200,100,5,2,33,0,1,1,1,0,0,1,0,0,60223,200,60223,1,0
1658,3,1,0,60223,60223,999,0,6,4,99999999,100,0,1,33,9999999,0,0,1,1,0,1,0,1,60223,0,60223,0,9999999
1659,1,1,0,60223,60223,999,0,6,4,99999999,100,0,2,33,9999999,0,0,1,0,0,1,0,1,60223,0,60223,0,9999999
1660,54,123,10,102118,102118,50,2,1,4,70002,200,5,1,33,70000,1,1,1,1,0,0,1,0,102118,70002,102118,1,70000
1661,52,73,10,102118,102118,35,2,1,4,2066,200,5,2,33,0,1,0,1,0,0,0,1,0,102118,2066,102118,1,0
1662,25,111,34,102118,102118,999,1,6,4,30050,200,5,2,33,30000,1,1,1,0,0,0,0,0,102118,30050,102118,0,30000
1663,16,30,34,102118,102118,999,1,6,4,0,200,1,1,33,0,0,0,1,1,1,0,0,1,102118,0,102118,0,0
1664,53,111,21,119727,119727,999,2,1,3,32067,200,5,2,33,32000,1,1,1,0,0,0,1,0,119727,32067,119727,1,32000
1665,52,123,10,119727,119727,50,2,1,3,80058,200,5,1,33,80000,1,1,1,1,0,0,1,0,119727,80058,119727,1,80000
1666,19,81,22,119727,119727,999,2,6,3,7602,200,3,1,33,2000,1,0,1,1,1,0,1,0,119727,7602,119727,0,2000
1667,41,123,10,322857,322857,40,2,1,4,135778,100,5,1,33,115700,1,1,1,1,0,1,1,0,322857,135778,322857,1,115700
1668,39,125,10,322857,322857,34,2,1,4,187079,100,5,2,33,177000,1,1,1,0,0,1,1,0,322857,187079,322857,1,177000
1669,7,1,0,322857,322857,999,0,6,4,99999999,100,0,2,33,9999999,0,0,1,0,0,1,0,1,322857,0,322857,0,9999999
1670,5,1,0,322857,322857,999,0,6,4,99999999,100,0,2,33,9999999,0,0,1,0,0,1,0,1,322857,0,322857,0,9999999
1671,50,111,10,141468,141468,40,2,1,3,133255,100,5,1,33,119000,1,1,1,1,0,1,1,0,141468,133255,141468,1,119000
1672,49,81,10,141468,141468,8,2,1,3,8211,100,5,2,33,8000,1,0,1,0,0,1,1,0,141468,8211,141468,1,8000
1673,16,60,34,141468,141468,999,1,6,3,2,100,1,1,33,0,0,0,1,1,1,1,0,0,141468,2,141468,0,0
1674,55,73,10,31202,31202,20,2,1,2,13002,651,0,2,33,13000,1,0,1,0,0,0,1,0,31202,13002,31202,1,13000
1675,60,73,10,31202,31202,32,2,1,2,18200,651,0,1,33,18200,1,0,1,1,0,0,1,0,31202,18200,31202,1,18200
1676,32,92,10,52520,52520,40,2,1,3,26020,100,5,1,33,26000,1,0,1,1,0,1,1,0,52520,26020,52520,1,26000
1677,34,111,10,52520,52520,40,2,1,3,26500,100,5,2,33,24000,1,1,1,0,0,1,1,0,52520,26500,52520,1,24000
1678,4,1,0,52520,52520,999,0,6,3,99999999,100,0,1,33,9999999,0,0,1,1,0,1,0,1,52520,0,52520,0,9999999
1679,34,92,10,88162,88162,41,2,1,5,40321,100,5,2,33,40320,1,0,1,0,0,1,1,0,88162,40321,88162,1,40320
1680,37,92,10,88162,88162,51,2,1,5,47841,100,5,1,33,47840,1,0,1,1,0,1,1,0,88162,47841,88162,1,47840
1681,7,1,0,88162,88162,999,0,6,5,99999999,100,0,1,33,9999999,0,0,1,1,0,1,0,1,88162,0,88162,0,9999999
